tx_id,user_id,user_tier,card_number,amount,merchant,merchant_category,region,datetime,date,hour,day_of_week,day_name,is_weekend,time_slot,is_suspected_fraud,fraud_type,fraud_reason
96041ae8,user_00097,normal,4532-****-****-9348,65000,배달의민족,delivery,제주,2026-02-02 00:40:36,2026-02-02,0,0,월,False,dawn,False,,
2edff99b,user_00397,normal,4532-****-****-2894,35000,쿠팡이츠,delivery,서울,2026-02-02 00:41:47,2026-02-02,0,0,월,False,dawn,False,,
1d0face0,user_00446,normal,4532-****-****-4848,5600,이마트24,convenience,경기,2026-02-02 00:42:47,2026-02-02,0,0,월,False,dawn,False,,
44f96f17,user_00246,premium,4532-****-****-1958,1800,미니스톱,convenience,경기,2026-02-02 00:44:57,2026-02-02,0,0,월,False,dawn,False,,
fab89c71,user_00486,normal,4532-****-****-8373,17000,쿠팡이츠,delivery,서울,2026-02-02 00:46:56,2026-02-02,0,0,월,False,dawn,False,,
4e396526,user_00268,normal,4532-****-****-7868,25000,배달의민족,delivery,인천,2026-02-02 00:50:28,2026-02-02,0,0,월,False,dawn,False,,
ad0e9eeb,user_00013,normal,4532-****-****-4582,39000,배달의민족,delivery,서울,2026-02-02 01:05:55,2026-02-02,1,0,월,False,dawn,False,,
895232e3,user_00399,normal,4532-****-****-4114,4283000,아시아나항공,travel,대전,2026-02-02 01:06:45,2026-02-02,1,0,월,False,dawn,False,,
8df630db,user_00103,premium,4532-****-****-3621,4100,이마트24,convenience,인천,2026-02-02 01:08:12,2026-02-02,1,0,월,False,dawn,False,,
443656a3,user_00218,normal,4532-****-****-2235,13000,이마트24,convenience,광주,2026-02-02 01:10:52,2026-02-02,1,0,월,False,dawn,False,,
cb56b30e,user_00247,normal,4532-****-****-9883,23000,GS25,convenience,서울,2026-02-02 01:15:21,2026-02-02,1,0,월,False,dawn,False,,
681a7d56,user_00196,premium,4532-****-****-8062,38000,쿠팡이츠,delivery,서울,2026-02-02 01:17:26,2026-02-02,1,0,월,False,dawn,False,,
ff17cc30,user_00135,vip,4532-****-****-1009,143000,요기요,delivery,인천,2026-02-02 01:24:25,2026-02-02,1,0,월,False,dawn,False,,
09624fbe,user_00264,normal,4532-****-****-2964,34000,쿠팡이츠,delivery,대구,2026-02-02 01:25:19,2026-02-02,1,0,월,False,dawn,False,,
d4dcc071,user_00026,normal,4532-****-****-6574,62000,배달의민족,delivery,서울,2026-02-02 01:28:12,2026-02-02,1,0,월,False,dawn,False,,
a9ec1421,user_00307,normal,4532-****-****-2753,42000,배달의민족,delivery,경기,2026-02-02 01:32:40,2026-02-02,1,0,월,False,dawn,False,,
0354d2ea,user_00033,normal,4532-****-****-7224,63000,요기요,delivery,경기,2026-02-02 01:36:27,2026-02-02,1,0,월,False,dawn,False,,
1b4e78d1,user_00367,normal,4532-****-****-4269,62000,배달의민족,delivery,광주,2026-02-02 01:36:56,2026-02-02,1,0,월,False,dawn,False,,
ec9f6d3e,user_00231,normal,4532-****-****-7570,20000,요기요,delivery,경기,2026-02-02 01:40:00,2026-02-02,1,0,월,False,dawn,False,,
4038cbaa,user_00091,normal,4532-****-****-5304,22000,요기요,delivery,제주,2026-02-02 01:49:38,2026-02-02,1,0,월,False,dawn,False,,
2400edfc,user_00332,normal,4532-****-****-2232,21000,쿠팡이츠,delivery,인천,2026-02-02 01:51:54,2026-02-02,1,0,월,False,dawn,False,,
c270abad,user_00264,normal,4532-****-****-2964,12000,CU,convenience,대구,2026-02-02 01:54:57,2026-02-02,1,0,월,False,dawn,False,,
844dab95,user_00466,premium,4532-****-****-7965,76000,배달의민족,delivery,서울,2026-02-02 01:59:11,2026-02-02,1,0,월,False,dawn,False,,
c60f96dc,user_00281,normal,4532-****-****-2188,128000,11번가,online_shopping,서울,2026-02-02 02:01:59,2026-02-02,2,0,월,False,dawn,False,,
7ec348b0,user_00331,normal,4532-****-****-2832,10000,이마트24,convenience,경기,2026-02-02 02:14:38,2026-02-02,2,0,월,False,dawn,False,,
c41ea563,user_00229,normal,4532-****-****-8886,9200,이마트24,convenience,서울,2026-02-02 02:17:17,2026-02-02,2,0,월,False,dawn,False,,
362585f5,user_00238,normal,4532-****-****-8454,9400,이마트24,convenience,서울,2026-02-02 02:26:25,2026-02-02,2,0,월,False,dawn,False,,
c71cfe57,user_00011,normal,4532-****-****-1488,4800,미니스톱,convenience,경기,2026-02-02 02:30:25,2026-02-02,2,0,월,False,dawn,False,,
f7115024,user_00002,premium,4532-****-****-5506,7300,세븐일레븐,convenience,서울,2026-02-02 02:39:28,2026-02-02,2,0,월,False,dawn,False,,
1931fb68,user_00339,normal,4532-****-****-3088,10000,CU,convenience,대전,2026-02-02 03:43:10,2026-02-02,3,0,월,False,dawn,False,,
cad89a80,user_00424,normal,4532-****-****-3851,25000,GS25,convenience,부산,2026-02-02 03:49:06,2026-02-02,3,0,월,False,dawn,False,,
9d5262e6,user_00369,normal,4532-****-****-6728,155000,무신사,online_shopping,경기,2026-02-02 04:13:11,2026-02-02,4,0,월,False,dawn,False,,
4f3cd218,user_00132,normal,4532-****-****-3646,3900,이마트24,convenience,대구,2026-02-02 04:44:36,2026-02-02,4,0,월,False,dawn,False,,
eb18488a,user_00283,normal,4532-****-****-8508,5100,CU,convenience,서울,2026-02-02 04:59:52,2026-02-02,4,0,월,False,dawn,False,,
fa90a9c9,user_00267,normal,4532-****-****-2343,10000,CU,convenience,인천,2026-02-02 05:05:28,2026-02-02,5,0,월,False,dawn,False,,
f7cd96fe,user_00449,normal,4532-****-****-4262,30000,쿠팡,online_shopping,경기,2026-02-02 05:07:18,2026-02-02,5,0,월,False,dawn,False,,
69aa67c9,user_00327,normal,4532-****-****-3647,330000,11번가,online_shopping,서울,2026-02-02 05:40:54,2026-02-02,5,0,월,False,dawn,False,,
99c9f9a7,user_00463,normal,4532-****-****-3417,95000,11번가,online_shopping,인천,2026-02-02 05:44:45,2026-02-02,5,0,월,False,dawn,False,,
6b19d668,user_00357,normal,4532-****-****-6442,5800,새마을식당,restaurant,대전,2026-02-02 06:00:58,2026-02-02,6,0,월,False,morning,False,,
679ad9ef,user_00224,normal,4532-****-****-2528,22000,교촌치킨,restaurant,울산,2026-02-02 06:04:51,2026-02-02,6,0,월,False,morning,False,,
d86681b5,user_00190,normal,4532-****-****-4981,289000,11번가,online_shopping,서울,2026-02-02 06:05:27,2026-02-02,6,0,월,False,morning,False,,
e1b7673b,user_00161,normal,4532-****-****-7537,2900,GS25,convenience,인천,2026-02-02 06:06:37,2026-02-02,6,0,월,False,morning,False,,
8cd7f0d0,user_00368,normal,4532-****-****-8541,9000,교촌치킨,restaurant,서울,2026-02-02 06:14:01,2026-02-02,6,0,월,False,morning,False,,
a06db290,user_00110,normal,4532-****-****-5119,14000,교촌치킨,restaurant,서울,2026-02-02 06:15:19,2026-02-02,6,0,월,False,morning,False,,
946ad208,user_00221,vip,4532-****-****-1828,17000,한신포차,restaurant,서울,2026-02-02 06:17:25,2026-02-02,6,0,월,False,morning,False,,
43248f2b,user_00145,premium,4532-****-****-2290,27000,맥도날드,restaurant,인천,2026-02-02 06:18:43,2026-02-02,6,0,월,False,morning,False,,
29c9576b,user_00261,normal,4532-****-****-2113,9000,맥도날드,restaurant,대구,2026-02-02 06:20:57,2026-02-02,6,0,월,False,morning,False,,
514a5aa0,user_00092,normal,4532-****-****-8019,4900,미니스톱,convenience,서울,2026-02-02 06:21:22,2026-02-02,6,0,월,False,morning,False,,
9999693b,user_00018,vip,4532-****-****-9928,9700,맥도날드,restaurant,울산,2026-02-02 06:24:22,2026-02-02,6,0,월,False,morning,False,,
dcf01120,user_00372,normal,4532-****-****-4652,22000,피자헛,restaurant,서울,2026-02-02 06:28:46,2026-02-02,6,0,월,False,morning,False,,
0733c625,user_00312,premium,4532-****-****-6617,22000,미니스톱,convenience,경기,2026-02-02 06:31:02,2026-02-02,6,0,월,False,morning,False,,
2c5a1381,user_00458,normal,4532-****-****-4185,6400,한신포차,restaurant,경기,2026-02-02 06:31:37,2026-02-02,6,0,월,False,morning,False,,
2deb1357,user_00125,normal,4532-****-****-9317,13000,교촌치킨,restaurant,경기,2026-02-02 06:32:06,2026-02-02,6,0,월,False,morning,False,,
fdfa3c50,user_00103,premium,4532-****-****-3621,250000,무신사,online_shopping,인천,2026-02-02 06:32:18,2026-02-02,6,0,월,False,morning,False,,
8bfd3b2d,user_00393,normal,4532-****-****-6663,198000,피자헛,restaurant,서울,2026-02-02 06:33:42,2026-02-02,6,0,월,False,morning,False,,
78b63cf8,user_00323,normal,4532-****-****-1058,19000,이마트24,convenience,제주,2026-02-02 06:33:57,2026-02-02,6,0,월,False,morning,False,,
cfcd1612,user_00311,normal,4532-****-****-4450,1100,GS25,convenience,서울,2026-02-02 06:36:38,2026-02-02,6,0,월,False,morning,False,,
11d26d90,user_00362,normal,4532-****-****-2771,41000,본죽,restaurant,서울,2026-02-02 06:38:46,2026-02-02,6,0,월,False,morning,False,,
58427c1d,user_00218,normal,4532-****-****-2235,9000,이마트24,convenience,광주,2026-02-02 06:41:35,2026-02-02,6,0,월,False,morning,False,,
eaf57914,user_00326,normal,4532-****-****-5291,8100,버거킹,restaurant,인천,2026-02-02 06:41:42,2026-02-02,6,0,월,False,morning,False,,
87faa60f,user_00445,premium,4532-****-****-2530,16000,한신포차,restaurant,서울,2026-02-02 06:44:32,2026-02-02,6,0,월,False,morning,False,,
655567a6,user_00347,normal,4532-****-****-2684,6300,본죽,restaurant,서울,2026-02-02 06:49:43,2026-02-02,6,0,월,False,morning,False,,
6066321c,user_00234,normal,4532-****-****-7209,25000,버거킹,restaurant,대전,2026-02-02 06:50:53,2026-02-02,6,0,월,False,morning,False,,
247741dd,user_00313,normal,4532-****-****-4335,8600,맥도날드,restaurant,경기,2026-02-02 06:56:01,2026-02-02,6,0,월,False,morning,False,,
b59e46ae,user_00431,normal,4532-****-****-4443,35000,피자헛,restaurant,대전,2026-02-02 06:58:13,2026-02-02,6,0,월,False,morning,False,,
17d19516,user_00352,normal,4532-****-****-3662,18000,한신포차,restaurant,서울,2026-02-02 06:58:43,2026-02-02,6,0,월,False,morning,False,,
ffcb824e,user_00241,normal,4532-****-****-8973,17000,GS25,convenience,경기,2026-02-02 06:58:53,2026-02-02,6,0,월,False,morning,False,,
5524354e,user_00106,normal,4532-****-****-7304,1900,CU,convenience,제주,2026-02-02 06:59:10,2026-02-02,6,0,월,False,morning,False,,
eb243985,user_00362,normal,4532-****-****-2771,274000,SSG닷컴,online_shopping,서울,2026-02-02 06:59:17,2026-02-02,6,0,월,False,morning,False,,
31aec47c,user_00493,vip,4532-****-****-5499,15000,투썸플레이스,coffee,경기,2026-02-02 07:00:28,2026-02-02,7,0,월,False,morning,False,,
3537e676,user_00221,vip,4532-****-****-1828,279000,11번가,online_shopping,서울,2026-02-02 07:01:22,2026-02-02,7,0,월,False,morning,False,,
eae42467,user_00160,premium,4532-****-****-6107,14000,본죽,restaurant,인천,2026-02-02 07:01:43,2026-02-02,7,0,월,False,morning,False,,
b631424a,user_00018,vip,4532-****-****-9928,9500,이디야,coffee,울산,2026-02-02 07:03:09,2026-02-02,7,0,월,False,morning,False,,
d7848819,user_00152,normal,4532-****-****-8787,3800,투썸플레이스,coffee,대전,2026-02-02 07:03:31,2026-02-02,7,0,월,False,morning,False,,
9ddede43,user_00252,premium,4532-****-****-8811,13000,GS25,convenience,광주,2026-02-02 07:03:36,2026-02-02,7,0,월,False,morning,False,,
39c80a1f,user_00459,normal,4532-****-****-7291,4000,이디야,coffee,제주,2026-02-02 07:03:52,2026-02-02,7,0,월,False,morning,False,,
3f3d0e50,user_00160,premium,4532-****-****-6107,24000,GS25,convenience,인천,2026-02-02 07:05:35,2026-02-02,7,0,월,False,morning,False,,
2f07e63d,user_00415,premium,4532-****-****-6067,30000,맥도날드,restaurant,경기,2026-02-02 07:05:53,2026-02-02,7,0,월,False,morning,False,,
a5be6a5e,user_00403,normal,4532-****-****-1027,9000,미니스톱,convenience,제주,2026-02-02 07:06:07,2026-02-02,7,0,월,False,morning,False,,
ccf89e9d,user_00001,normal,4532-****-****-1409,5100,CU,convenience,서울,2026-02-02 07:06:25,2026-02-02,7,0,월,False,morning,False,,
2603bc00,user_00495,normal,4532-****-****-2269,5100,이디야,coffee,대구,2026-02-02 07:06:48,2026-02-02,7,0,월,False,morning,False,,
cccb0560,user_00060,normal,4532-****-****-6820,3300,메가커피,coffee,경기,2026-02-02 07:06:54,2026-02-02,7,0,월,False,morning,False,,
4fac2bf1,user_00349,normal,4532-****-****-7658,184000,네이버쇼핑,online_shopping,제주,2026-02-02 07:08:38,2026-02-02,7,0,월,False,morning,False,,
74b95122,user_00180,premium,4532-****-****-6413,14000,한신포차,restaurant,경기,2026-02-02 07:11:35,2026-02-02,7,0,월,False,morning,False,,
4047318a,user_00451,normal,4532-****-****-1400,19000,교촌치킨,restaurant,서울,2026-02-02 07:13:30,2026-02-02,7,0,월,False,morning,False,,
848900ce,user_00203,normal,4532-****-****-1993,54000,11번가,online_shopping,경기,2026-02-02 07:13:38,2026-02-02,7,0,월,False,morning,False,,
6b45b5c6,user_00058,normal,4532-****-****-3664,27000,한신포차,restaurant,서울,2026-02-02 07:15:35,2026-02-02,7,0,월,False,morning,False,,
9ef94f76,user_00138,normal,4532-****-****-1319,301000,SSG닷컴,online_shopping,서울,2026-02-02 07:16:39,2026-02-02,7,0,월,False,morning,False,,
6b551489,user_00337,normal,4532-****-****-3426,4426000,야놀자,travel,광주,2026-02-02 07:17:02,2026-02-02,7,0,월,False,morning,False,,
a671d629,user_00221,vip,4532-****-****-1828,13000,빽다방,coffee,서울,2026-02-02 07:17:07,2026-02-02,7,0,월,False,morning,False,,
c37c7976,user_00101,normal,4532-****-****-2796,6400,메가커피,coffee,서울,2026-02-02 07:18:31,2026-02-02,7,0,월,False,morning,False,,
7c2a5874,user_00031,normal,4532-****-****-2674,7200,투썸플레이스,coffee,제주,2026-02-02 07:19:13,2026-02-02,7,0,월,False,morning,False,,
0b1e5d91,user_00384,normal,4532-****-****-6425,132000,무신사,online_shopping,제주,2026-02-02 07:20:41,2026-02-02,7,0,월,False,morning,False,,
d9c3024e,user_00420,normal,4532-****-****-3085,4100,세븐일레븐,convenience,광주,2026-02-02 07:24:05,2026-02-02,7,0,월,False,morning,False,,
86b6b384,user_00368,normal,4532-****-****-8541,9400,빽다방,coffee,서울,2026-02-02 07:25:17,2026-02-02,7,0,월,False,morning,False,,
a3a7116b,user_00461,normal,4532-****-****-7547,157000,SSG닷컴,online_shopping,경기,2026-02-02 07:27:08,2026-02-02,7,0,월,False,morning,False,,
e5d82b64,user_00001,normal,4532-****-****-1409,19000,CU,convenience,서울,2026-02-02 07:27:22,2026-02-02,7,0,월,False,morning,False,,
a13595ec,user_00061,normal,4532-****-****-4432,20000,버거킹,restaurant,서울,2026-02-02 07:27:48,2026-02-02,7,0,월,False,morning,False,,
e5e21c96,user_00194,normal,4532-****-****-2545,5200,이디야,coffee,서울,2026-02-02 07:28:15,2026-02-02,7,0,월,False,morning,False,,
05663f68,user_00030,premium,4532-****-****-6514,11000,SSG닷컴,online_shopping,경기,2026-02-02 07:29:07,2026-02-02,7,0,월,False,morning,False,,
5ad9df7f,user_00173,normal,4532-****-****-4608,5000,메가커피,coffee,경기,2026-02-02 07:29:13,2026-02-02,7,0,월,False,morning,False,,
0b793a9f,user_00034,normal,4532-****-****-2584,9000,GS25,convenience,경기,2026-02-02 07:29:39,2026-02-02,7,0,월,False,morning,False,,
87e5542b,user_00006,premium,4532-****-****-2679,15000,미니스톱,convenience,제주,2026-02-02 07:29:49,2026-02-02,7,0,월,False,morning,False,,
37b4e03a,user_00247,normal,4532-****-****-9883,5800,이디야,coffee,서울,2026-02-02 07:30:10,2026-02-02,7,0,월,False,morning,False,,
6159098f,user_00442,normal,4532-****-****-5649,6100,스타벅스,coffee,서울,2026-02-02 07:31:00,2026-02-02,7,0,월,False,morning,False,,
7611af41,user_00034,normal,4532-****-****-2584,4600,투썸플레이스,coffee,경기,2026-02-02 07:33:26,2026-02-02,7,0,월,False,morning,False,,
eb282c10,user_00165,normal,4532-****-****-8397,3500,스타벅스,coffee,서울,2026-02-02 07:33:37,2026-02-02,7,0,월,False,morning,False,,
528dcf94,user_00177,normal,4532-****-****-4750,16000,미니스톱,convenience,대구,2026-02-02 07:34:25,2026-02-02,7,0,월,False,morning,False,,
5a5ee720,user_00336,normal,4532-****-****-7049,1400,미니스톱,convenience,광주,2026-02-02 07:35:04,2026-02-02,7,0,월,False,morning,False,,
42dca707,user_00466,premium,4532-****-****-7965,6400,스타벅스,coffee,서울,2026-02-02 07:35:29,2026-02-02,7,0,월,False,morning,False,,
fd1d142c,user_00006,premium,4532-****-****-2679,35000,CU,convenience,제주,2026-02-02 07:35:33,2026-02-02,7,0,월,False,morning,False,,
4565aef6,user_00242,normal,4532-****-****-3536,1000,미니스톱,convenience,경기,2026-02-02 07:37:38,2026-02-02,7,0,월,False,morning,False,,
fc55f8ab,user_00162,normal,4532-****-****-7118,31000,네이버쇼핑,online_shopping,서울,2026-02-02 07:38:01,2026-02-02,7,0,월,False,morning,False,,
39cae4bb,user_00123,normal,4532-****-****-9201,26000,새마을식당,restaurant,경기,2026-02-02 07:38:03,2026-02-02,7,0,월,False,morning,False,,
e9930235,user_00270,normal,4532-****-****-6183,9300,미니스톱,convenience,울산,2026-02-02 07:38:39,2026-02-02,7,0,월,False,morning,False,,
f87bf84c,user_00332,normal,4532-****-****-2232,4100,스타벅스,coffee,인천,2026-02-02 07:40:34,2026-02-02,7,0,월,False,morning,False,,
85617007,user_00205,normal,4532-****-****-6559,3400,스타벅스,coffee,서울,2026-02-02 07:40:45,2026-02-02,7,0,월,False,morning,False,,
59e33280,user_00043,premium,4532-****-****-2291,2600,GS25,convenience,서울,2026-02-02 07:41:56,2026-02-02,7,0,월,False,morning,False,,
52b27916,user_00421,normal,4532-****-****-4143,111000,무신사,online_shopping,서울,2026-02-02 07:42:37,2026-02-02,7,0,월,False,morning,False,,
65949a51,user_00106,normal,4532-****-****-7304,8100,빽다방,coffee,제주,2026-02-02 07:42:55,2026-02-02,7,0,월,False,morning,False,,
8b42376c,user_00172,normal,4532-****-****-4770,442000,SSG닷컴,online_shopping,인천,2026-02-02 07:44:11,2026-02-02,7,0,월,False,morning,False,,
82034120,user_00156,normal,4532-****-****-7932,37000,네이버쇼핑,online_shopping,광주,2026-02-02 07:44:56,2026-02-02,7,0,월,False,morning,False,,
e5a0646e,user_00118,normal,4532-****-****-8123,10000,빽다방,coffee,서울,2026-02-02 07:48:23,2026-02-02,7,0,월,False,morning,False,,
ad057641,user_00211,normal,4532-****-****-8350,5300,메가커피,coffee,서울,2026-02-02 07:48:41,2026-02-02,7,0,월,False,morning,False,,
5d2a3731,user_00105,normal,4532-****-****-2040,12000,새마을식당,restaurant,경기,2026-02-02 07:49:39,2026-02-02,7,0,월,False,morning,False,,
d4d50e85,user_00355,normal,4532-****-****-1406,1400,미니스톱,convenience,서울,2026-02-02 07:51:33,2026-02-02,7,0,월,False,morning,False,,
cb974026,user_00046,normal,4532-****-****-4150,77000,버거킹,restaurant,경기,2026-02-02 07:52:51,2026-02-02,7,0,월,False,morning,False,,
6c839c7e,user_00275,normal,4532-****-****-5351,5000,빽다방,coffee,경기,2026-02-02 07:55:26,2026-02-02,7,0,월,False,morning,False,,
ba96d04f,user_00224,normal,4532-****-****-2528,1500,이마트24,convenience,울산,2026-02-02 07:56:46,2026-02-02,7,0,월,False,morning,False,,
b1363151,user_00413,normal,4532-****-****-5920,5300,이디야,coffee,서울,2026-02-02 07:57:00,2026-02-02,7,0,월,False,morning,False,,
68bfde45,user_00008,normal,4532-****-****-2424,13000,GS25,convenience,서울,2026-02-02 07:58:05,2026-02-02,7,0,월,False,morning,False,,
6e720ec3,user_00411,normal,4532-****-****-6143,17000,본죽,restaurant,서울,2026-02-02 08:00:28,2026-02-02,8,0,월,False,morning,False,,
a07277d2,user_00169,normal,4532-****-****-2049,73000,11번가,online_shopping,경기,2026-02-02 08:00:41,2026-02-02,8,0,월,False,morning,False,,
3ac5506c,user_00458,normal,4532-****-****-4185,69000,GS25,convenience,경기,2026-02-02 08:01:30,2026-02-02,8,0,월,False,morning,True,amount_spike,평소의 10배 이상 금액
3a3d90d4,user_00020,normal,4532-****-****-4611,5200,스타벅스,coffee,경기,2026-02-02 08:02:12,2026-02-02,8,0,월,False,morning,False,,
ee19d4e3,user_00053,normal,4532-****-****-2654,41000,새마을식당,restaurant,서울,2026-02-02 08:02:53,2026-02-02,8,0,월,False,morning,False,,
1b0b2a47,user_00261,normal,4532-****-****-2113,8600,본죽,restaurant,대구,2026-02-02 08:03:09,2026-02-02,8,0,월,False,morning,False,,
99b89077,user_00217,normal,4532-****-****-5092,9400,이마트24,convenience,대전,2026-02-02 08:03:18,2026-02-02,8,0,월,False,morning,False,,
9cbef4d2,user_00109,normal,4532-****-****-9669,7300,스타벅스,coffee,인천,2026-02-02 08:04:27,2026-02-02,8,0,월,False,morning,False,,
a74947dd,user_00041,premium,4532-****-****-3045,15000,스타벅스,coffee,경기,2026-02-02 08:05:15,2026-02-02,8,0,월,False,morning,False,,
3026c70f,user_00498,normal,4532-****-****-5451,14000,맥도날드,restaurant,광주,2026-02-02 08:05:58,2026-02-02,8,0,월,False,morning,False,,
34628d88,user_00314,normal,4532-****-****-5325,25000,피자헛,restaurant,인천,2026-02-02 08:06:40,2026-02-02,8,0,월,False,morning,False,,
3158d5ea,user_00412,normal,4532-****-****-3041,264000,무신사,online_shopping,경기,2026-02-02 08:07:09,2026-02-02,8,0,월,False,morning,False,,
aa1550b9,user_00010,normal,4532-****-****-1520,94000,SSG닷컴,online_shopping,제주,2026-02-02 08:07:24,2026-02-02,8,0,월,False,morning,False,,
4f2b5835,user_00443,normal,4532-****-****-9445,6800,빽다방,coffee,제주,2026-02-02 08:08:49,2026-02-02,8,0,월,False,morning,False,,
b6956131,user_00278,normal,4532-****-****-5915,6600,빽다방,coffee,경기,2026-02-02 08:12:13,2026-02-02,8,0,월,False,morning,False,,
fb85cd31,user_00382,normal,4532-****-****-7548,10000,미니스톱,convenience,경기,2026-02-02 08:13:04,2026-02-02,8,0,월,False,morning,False,,
2005b823,user_00130,normal,4532-****-****-3504,158000,11번가,online_shopping,서울,2026-02-02 08:13:17,2026-02-02,8,0,월,False,morning,False,,
ba48fd32,user_00209,normal,4532-****-****-4116,5200,빽다방,coffee,서울,2026-02-02 08:13:55,2026-02-02,8,0,월,False,morning,False,,
85a5773b,user_00227,normal,4532-****-****-7658,9900,미니스톱,convenience,부산,2026-02-02 08:14:32,2026-02-02,8,0,월,False,morning,False,,
99537da1,user_00472,normal,4532-****-****-5082,27000,세븐일레븐,convenience,대구,2026-02-02 08:14:36,2026-02-02,8,0,월,False,morning,False,,
975a321b,user_00265,premium,4532-****-****-5033,22000,GS25,convenience,경기,2026-02-02 08:15:00,2026-02-02,8,0,월,False,morning,False,,
a2c4002b,user_00195,premium,4532-****-****-2588,730000,네이버쇼핑,online_shopping,대구,2026-02-02 08:15:21,2026-02-02,8,0,월,False,morning,False,,
d7f2b214,user_00484,premium,4532-****-****-3607,18000,네이버쇼핑,online_shopping,대구,2026-02-02 08:16:38,2026-02-02,8,0,월,False,morning,False,,
3a140c9f,user_00297,normal,4532-****-****-8179,235000,본죽,restaurant,서울,2026-02-02 08:17:12,2026-02-02,8,0,월,False,morning,False,,
2bcfa3a0,user_00294,normal,4532-****-****-7054,125000,무신사,online_shopping,부산,2026-02-02 08:17:20,2026-02-02,8,0,월,False,morning,False,,
2b30c157,user_00010,normal,4532-****-****-1520,2700,세븐일레븐,convenience,제주,2026-02-02 08:18:33,2026-02-02,8,0,월,False,morning,False,,
cfa26b64,user_00188,premium,4532-****-****-3167,445000,11번가,online_shopping,인천,2026-02-02 08:19:05,2026-02-02,8,0,월,False,morning,True,velocity,1분 내 5회 이상 결제
ddc7077e,user_00290,normal,4532-****-****-3170,3500,이마트24,convenience,광주,2026-02-02 08:19:17,2026-02-02,8,0,월,False,morning,False,,
9c94a62e,user_00213,normal,4532-****-****-7912,6400,빽다방,coffee,서울,2026-02-02 08:22:57,2026-02-02,8,0,월,False,morning,False,,
470f3850,user_00217,normal,4532-****-****-5092,5300,이마트24,convenience,대전,2026-02-02 08:23:44,2026-02-02,8,0,월,False,morning,False,,
aa1af491,user_00327,normal,4532-****-****-3647,6400,빽다방,coffee,서울,2026-02-02 08:25:12,2026-02-02,8,0,월,False,morning,False,,
1c06f19e,user_00107,normal,4532-****-****-7252,15000,미니스톱,convenience,경기,2026-02-02 08:26:46,2026-02-02,8,0,월,False,morning,False,,
d662c302,user_00493,vip,4532-****-****-5499,7000,맥도날드,restaurant,경기,2026-02-02 08:27:01,2026-02-02,8,0,월,False,morning,False,,
6e244e5a,user_00346,normal,4532-****-****-5088,170000,본죽,restaurant,경기,2026-02-02 08:29:06,2026-02-02,8,0,월,False,morning,False,,
c3aa5d7b,user_00188,premium,4532-****-****-3167,5800,세븐일레븐,convenience,인천,2026-02-02 08:29:22,2026-02-02,8,0,월,False,morning,False,,
a8ed74a2,user_00114,normal,4532-****-****-5371,4400,미니스톱,convenience,대구,2026-02-02 08:30:24,2026-02-02,8,0,월,False,morning,False,,
92bab75a,user_00003,normal,4532-****-****-5012,12000,세븐일레븐,convenience,서울,2026-02-02 08:32:08,2026-02-02,8,0,월,False,morning,False,,
60db8b2e,user_00221,vip,4532-****-****-1828,37000,세븐일레븐,convenience,서울,2026-02-02 08:32:54,2026-02-02,8,0,월,False,morning,False,,
3152e4c3,user_00047,normal,4532-****-****-2139,56000,맥도날드,restaurant,부산,2026-02-02 08:33:32,2026-02-02,8,0,월,False,morning,False,,
a33913e5,user_00115,normal,4532-****-****-6573,174000,교촌치킨,restaurant,부산,2026-02-02 08:33:56,2026-02-02,8,0,월,False,morning,False,,
29d5d6e4,user_00466,premium,4532-****-****-7965,4000,투썸플레이스,coffee,서울,2026-02-02 08:35:23,2026-02-02,8,0,월,False,morning,False,,
e78ffe8f,user_00195,premium,4532-****-****-2588,17000,세븐일레븐,convenience,대구,2026-02-02 08:35:57,2026-02-02,8,0,월,False,morning,False,,
6fe2eef1,user_00333,normal,4532-****-****-3442,270000,SSG닷컴,online_shopping,제주,2026-02-02 08:36:03,2026-02-02,8,0,월,False,morning,False,,
e9b956bd,user_00137,premium,4532-****-****-9005,6500,메가커피,coffee,경기,2026-02-02 08:36:39,2026-02-02,8,0,월,False,morning,False,,
e2781996,user_00437,normal,4532-****-****-4501,5300,메가커피,coffee,경기,2026-02-02 08:37:11,2026-02-02,8,0,월,False,morning,False,,
b8ae9360,user_00057,normal,4532-****-****-6977,4100,빽다방,coffee,서울,2026-02-02 08:38:34,2026-02-02,8,0,월,False,morning,False,,
c7f2f208,user_00175,normal,4532-****-****-2163,7800,GS25,convenience,인천,2026-02-02 08:38:39,2026-02-02,8,0,월,False,morning,False,,
9dd7b32f,user_00363,premium,4532-****-****-7267,7800,이디야,coffee,경기,2026-02-02 08:40:07,2026-02-02,8,0,월,False,morning,False,,
5cb32a0f,user_00415,premium,4532-****-****-6067,26000,이마트24,convenience,경기,2026-02-02 08:40:29,2026-02-02,8,0,월,False,morning,False,,
db4ccf74,user_00405,premium,4532-****-****-9821,4389000,아시아나항공,travel,경기,2026-02-02 08:42:26,2026-02-02,8,0,월,False,morning,False,,
cedf3352,user_00159,normal,4532-****-****-4295,14000,CU,convenience,광주,2026-02-02 08:42:33,2026-02-02,8,0,월,False,morning,False,,
54a1310e,user_00082,normal,4532-****-****-4483,17000,CU,convenience,경기,2026-02-02 08:42:42,2026-02-02,8,0,월,False,morning,False,,
